try_id,cand_id,sigma,g_n,i,delta,kappa_max,psi,phi2,rF,omega_star,d_star,lambda_star,f_star,Z_star,stable,RH_ok,has_complex,has_hopf,n_roots,rF_root_med,rF_root_p25,rF_root_p75,pen_omega,pen_sigma,pen_lambda,pen_hopf,pen_dist,score
528,8,2.5,0.07,0.04,0.06,0.45,5,2.5,0.1075,0.6752857843105318,0.00952614368439154,0.5277629996994208,2.0712486867122135,0.6561533250472487,FALSE,FALSE,FALSE,TRUE,18,0.0881866216841585,0.07109209615761787,0.09744498147726216,6.2642892155265875,0.1499999999999999,0.027762999699420754,0,0.019313378315841498,200.33625608048368
528,8,2.5,0.07,0.04,0.06,0.45,5,3,0.1075,0.6752857843105318,0.00952614368439154,0.5277629996994208,2.0712486867122135,0.6561533250472487,FALSE,FALSE,FALSE,TRUE,18,0.0881866216841585,0.07109209615761787,0.09744498147726216,6.2642892155265875,0.1499999999999999,0.027762999699420754,0,0.019313378315841498,200.33625608048368
528,8,2.5,0.07,0.04,0.06,0.45,5,0.5,0.12,0.6752857843105318,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.4115100832048246,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.012164184248501186,0,0.029564573149060774,200.33803989160901
528,8,2.5,0.07,0.04,0.06,0.45,5,1,0.12,0.6752857843105318,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.4115100832048246,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.012164184248501186,0,0.029564573149060774,200.33803989160901
528,8,2.5,0.07,0.04,0.06,0.45,5,1.5,0.12,0.6752857843105318,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.4115100832048246,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.012164184248501186,0,0.029564573149060774,200.33803989160901
528,8,2.5,0.07,0.04,0.06,0.45,5,2,0.12,0.6752857843105318,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.4115100832048246,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.012164184248501186,0,0.029564573149060774,200.33803989160901
528,8,2.5,0.07,0.04,0.06,0.45,5,2.5,0.12,0.6752857843105318,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.4115100832048246,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.012164184248501186,0,0.029564573149060774,200.33803989160901
528,8,2.5,0.07,0.04,0.06,0.45,5,3,0.12,0.6752857843105318,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.4115100832048246,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.012164184248501186,0,0.029564573149060774,200.33803989160901
528,8,2.5,0.07,0.04,0.06,0.45,5,0.5,0.08249999999999999,0.6752857843105318,0.00952614368439154,0.5587686888316964,2.3470322452646397,0.9454460708977004,FALSE,FALSE,FALSE,TRUE,18,0.08818662128179541,0.07109209549575986,0.09744498128331283,6.2642892155265875,0.1499999999999999,0.05876868883169639,0,0.005686621281795423,200.34620939337432
528,8,2.5,0.07,0.04,0.06,0.45,5,1,0.08249999999999999,0.6752857843105318,0.00952614368439154,0.5587686888316964,2.3470322452646397,0.9454460708977004,FALSE,FALSE,FALSE,TRUE,18,0.08818662128179541,0.07109209549575986,0.09744498128331283,6.2642892155265875,0.1499999999999999,0.05876868883169639,0,0.005686621281795423,200.34620939337432
528,8,2.5,0.07,0.04,0.06,0.45,5,1.5,0.08249999999999999,0.6752857843105318,0.00952614368439154,0.5587686888316964,2.3470322452646397,0.9454460708977004,FALSE,FALSE,FALSE,TRUE,18,0.08818662128179541,0.07109209549575986,0.09744498128331283,6.2642892155265875,0.1499999999999999,0.05876868883169639,0,0.005686621281795423,200.34620939337432
528,8,2.5,0.07,0.04,0.06,0.45,5,2,0.08249999999999999,0.6752857843105318,0.00952614368439154,0.5587686888316964,2.3470322452646397,0.9454460708977004,FALSE,FALSE,FALSE,TRUE,18,0.08818662128179541,0.07109209549575986,0.09744498128331283,6.2642892155265875,0.1499999999999999,0.05876868883169639,0,0.005686621281795423,200.34620939337432
528,8,2.5,0.07,0.04,0.06,0.45,5,2.5,0.08249999999999999,0.6752857843105318,0.00952614368439154,0.5587686888316964,2.3470322452646397,0.9454460708977004,FALSE,FALSE,FALSE,TRUE,18,0.08818662128179541,0.07109209549575986,0.09744498128331283,6.2642892155265875,0.1499999999999999,0.05876868883169639,0,0.005686621281795423,200.34620939337432
528,8,2.5,0.07,0.04,0.06,0.45,5,3,0.08249999999999999,0.6752857843105318,0.00952614368439154,0.5587686888316964,2.3470322452646397,0.9454460708977004,FALSE,FALSE,FALSE,TRUE,18,0.08818662128179541,0.07109209549575986,0.09744498128331283,6.2642892155265875,0.1499999999999999,0.05876868883169639,0,0.005686621281795423,200.34620939337432
516,7,2.5,0.07,0.035,0.06,0.45,5,0.5,0.095,0.6753334150289537,0.00952614368439154,0.5433077927350514,2.2048327500460445,0.8474670278544465,FALSE,FALSE,FALSE,TRUE,18,0.08785326954697135,0.0705726268367534,0.09720073893041398,6.266670751447685,0.1499999999999999,0.043307792735051365,0,0.007146730453028646,200.3496288237696
516,7,2.5,0.07,0.035,0.06,0.45,5,1,0.095,0.6753334150289537,0.00952614368439154,0.5433077927350514,2.2048327500460445,0.8474670278544465,FALSE,FALSE,FALSE,TRUE,18,0.08785326954697135,0.0705726268367534,0.09720073893041398,6.266670751447685,0.1499999999999999,0.043307792735051365,0,0.007146730453028646,200.3496288237696
516,7,2.5,0.07,0.035,0.06,0.45,5,1.5,0.095,0.6753334150289537,0.00952614368439154,0.5433077927350514,2.2048327500460445,0.8474670278544465,FALSE,FALSE,FALSE,TRUE,18,0.08785326954697135,0.0705726268367534,0.09720073893041398,6.266670751447685,0.1499999999999999,0.043307792735051365,0,0.007146730453028646,200.3496288237696
516,7,2.5,0.07,0.035,0.06,0.45,5,2,0.095,0.6753334150289537,0.00952614368439154,0.5433077927350514,2.2048327500460445,0.8474670278544465,FALSE,FALSE,FALSE,TRUE,18,0.08785326954697135,0.0705726268367534,0.09720073893041398,6.266670751447685,0.1499999999999999,0.043307792735051365,0,0.007146730453028646,200.3496288237696
516,7,2.5,0.07,0.035,0.06,0.45,5,2.5,0.095,0.6753334150289537,0.00952614368439154,0.5433077927350514,2.2048327500460445,0.8474670278544465,FALSE,FALSE,FALSE,TRUE,18,0.08785326954697135,0.0705726268367534,0.09720073893041398,6.266670751447685,0.1499999999999999,0.043307792735051365,0,0.007146730453028646,200.3496288237696
516,7,2.5,0.07,0.035,0.06,0.45,5,3,0.095,0.6753334150289537,0.00952614368439154,0.5433077927350514,2.2048327500460445,0.8474670278544465,FALSE,FALSE,FALSE,TRUE,18,0.08785326954697135,0.0705726268367534,0.09720073893041398,6.266670751447685,0.1499999999999999,0.043307792735051365,0,0.007146730453028646,200.3496288237696
528,8,2.5,0.07,0.04,0.06,0.45,10,0.5,0.12,0.6752857843105318,0.00952614368439154,0.5243139777947883,2.0427930132184144,0.6031370047689273,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.024313977794788277,0,0.029564573149060774,200.35261964386456
528,8,2.5,0.07,0.04,0.06,0.45,10,1,0.12,0.6752857843105318,0.00952614368439154,0.5243139777947883,2.0427930132184144,0.6031370047689273,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.024313977794788277,0,0.029564573149060774,200.35261964386456
528,8,2.5,0.07,0.04,0.06,0.45,10,1.5,0.12,0.6752857843105318,0.00952614368439154,0.5243139777947883,2.0427930132184144,0.6031370047689273,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.024313977794788277,0,0.029564573149060774,200.35261964386456
528,8,2.5,0.07,0.04,0.06,0.45,10,2,0.12,0.6752857843105318,0.00952614368439154,0.5243139777947883,2.0427930132184144,0.6031370047689273,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.024313977794788277,0,0.029564573149060774,200.35261964386456
528,8,2.5,0.07,0.04,0.06,0.45,10,2.5,0.12,0.6752857843105318,0.00952614368439154,0.5243139777947883,2.0427930132184144,0.6031370047689273,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.024313977794788277,0,0.029564573149060774,200.35261964386456
528,8,2.5,0.07,0.04,0.06,0.45,10,3,0.12,0.6752857843105318,0.00952614368439154,0.5243139777947883,2.0427930132184144,0.6031370047689273,FALSE,FALSE,FALSE,TRUE,14,0.09043542685093922,0.08741879583681544,0.09783411517981154,6.2642892155265875,0.1499999999999999,0.024313977794788277,0,0.029564573149060774,200.35261964386456
516,7,2.5,0.07,0.035,0.06,0.45,5,0.5,0.1075,0.6753334150289537,0.00952614368439154,0.5277629996994208,2.071248686712214,0.6561533250472494,FALSE,FALSE,FALSE,TRUE,18,0.0878532687687944,0.07057262749242792,0.09720073796957046,6.266670751447685,0.1499999999999999,0.027762999699420754,0,0.019646731231205597,200.3559750736832
516,7,2.5,0.07,0.035,0.06,0.45,5,1,0.1075,0.6753334150289537,0.00952614368439154,0.5277629996994208,2.071248686712214,0.6561533250472494,FALSE,FALSE,FALSE,TRUE,18,0.0878532687687944,0.07057262749242792,0.09720073796957046,6.266670751447685,0.1499999999999999,0.027762999699420754,0,0.019646731231205597,200.3559750736832
516,7,2.5,0.07,0.035,0.06,0.45,5,1.5,0.1075,0.6753334150289537,0.00952614368439154,0.5277629996994208,2.071248686712214,0.6561533250472494,FALSE,FALSE,FALSE,TRUE,18,0.0878532687687944,0.07057262749242792,0.09720073796957046,6.266670751447685,0.1499999999999999,0.027762999699420754,0,0.019646731231205597,200.3559750736832
516,7,2.5,0.07,0.035,0.06,0.45,5,2,0.1075,0.6753334150289537,0.00952614368439154,0.5277629996994208,2.071248686712214,0.6561533250472494,FALSE,FALSE,FALSE,TRUE,18,0.0878532687687944,0.07057262749242792,0.09720073796957046,6.266670751447685,0.1499999999999999,0.027762999699420754,0,0.019646731231205597,200.3559750736832
516,7,2.5,0.07,0.035,0.06,0.45,5,2.5,0.1075,0.6753334150289537,0.00952614368439154,0.5277629996994208,2.071248686712214,0.6561533250472494,FALSE,FALSE,FALSE,TRUE,18,0.0878532687687944,0.07057262749242792,0.09720073796957046,6.266670751447685,0.1499999999999999,0.027762999699420754,0,0.019646731231205597,200.3559750736832
516,7,2.5,0.07,0.035,0.06,0.45,5,3,0.1075,0.6753334150289537,0.00952614368439154,0.5277629996994208,2.071248686712214,0.6561533250472494,FALSE,FALSE,FALSE,TRUE,18,0.0878532687687944,0.07057262749242792,0.09720073796957046,6.266670751447685,0.1499999999999999,0.027762999699420754,0,0.019646731231205597,200.3559750736832
516,7,2.5,0.07,0.035,0.06,0.45,5,0.5,0.12,0.6753334150289537,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.411510083204825,FALSE,FALSE,FALSE,TRUE,13,0.09096359743809344,0.08749873914402517,0.09768946309615034,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.029036402561906552,200.3560358378035
516,7,2.5,0.07,0.035,0.06,0.45,5,1,0.12,0.6753334150289537,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.411510083204825,FALSE,FALSE,FALSE,TRUE,13,0.09096359743809344,0.08749873914402517,0.09768946309615034,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.029036402561906552,200.3560358378035
516,7,2.5,0.07,0.035,0.06,0.45,5,1.5,0.12,0.6753334150289537,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.411510083204825,FALSE,FALSE,FALSE,TRUE,13,0.09096359743809344,0.08749873914402517,0.09768946309615034,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.029036402561906552,200.3560358378035
516,7,2.5,0.07,0.035,0.06,0.45,5,2,0.12,0.6753334150289537,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.411510083204825,FALSE,FALSE,FALSE,TRUE,13,0.09096359743809344,0.08749873914402517,0.09768946309615034,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.029036402561906552,200.3560358378035
516,7,2.5,0.07,0.035,0.06,0.45,5,2.5,0.12,0.6753334150289537,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.411510083204825,FALSE,FALSE,FALSE,TRUE,13,0.09096359743809344,0.08749873914402517,0.09768946309615034,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.029036402561906552,200.3560358378035
516,7,2.5,0.07,0.035,0.06,0.45,5,3,0.12,0.6753334150289537,0.00952614368439154,0.5121641842485012,1.9457580726327095,0.411510083204825,FALSE,FALSE,FALSE,TRUE,13,0.09096359743809344,0.08749873914402517,0.09768946309615034,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.029036402561906552,200.3560358378035
573,15,2.5,0.08,0.04,0.05,0.45,5,1,0.12,0.6753334150289537,0.0083353757238426,0.5121641842485012,1.7025383135536212,0.090051155009623,FALSE,FALSE,FALSE,TRUE,13,0.0905144849205961,0.07962942131909098,0.09178157839016636,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.02948551507940389,200.3569340628385
573,15,2.5,0.08,0.04,0.05,0.45,5,1.5,0.12,0.6753334150289537,0.0083353757238426,0.5121641842485012,1.7025383135536212,0.090051155009623,FALSE,FALSE,FALSE,TRUE,13,0.0905144849205961,0.07962942131909098,0.09178157839016636,6.266670751447685,0.1499999999999999,0.012164184248501186,0,0.02948551507940389,200.3569340628385
